id	@id	addr:housenumber	addr:street	created_by	image:0	image:1	image:2	name	repair	shop	@timestamp	@version	@changeset	@user	@uid	addr:postcode	description	operator	phone	tourism	website	amenity	dispensing	opening_hours	service:bicycle:diy	service:bicycle:rental	service:bicycle:repair	service:bicycle:retail	service:bicycle:second_hand	ref:UrbIS	bicycle_parking	capacity	covered	contact:phone	contact:website	fee	crossing	highway	ele	ele:msl	ele:source	source	addr:city	addr:city:fr	addr:city:nl	addr:country	bottle	image	mapillary	mapillary_url	stateofrepair	survey:date	cuisine	drive_through	internet_access	smoking	takeaway	crossing_ref	tactile_paving	recycling:clothes	recycling_type	location	recycling:glass_bottles	bicycle	manometer	manual	pressure	pump	service:bicycle:pump	service:bicycle:tools	valves	brand	ownership	service:bicycle:chain_tool	service:bicycle:pump:operational_status	recycling:glass	recycling:paper	contact:facebook	email	diet:vegetarian	access	addr:street:fr	addr:street:nl	maxheight	parking	payment:american_express	payment:cash	payment:maestro	payment:mastercard	payment:visa	wheelchair	fixme	opening_date	was:contact:facebook	was:description	was:name	service:bicycle:stand	natural
node/7734036418	node/7734036418				https://i.imgur.com/tDIy3e8.jpg						2020-07-21T13:54:28	2	88298402	matterYflow	7924617							bicycle_parking									stands																																																																			
node/7734036474	node/7734036474				https://i.imgur.com/ERrBkkx.jpg						2020-07-21T14:04:03	1	88298754	matterYflow	7924617							bicycle_parking									stands																																																																			
node/7734037516	node/7734037516										2020-07-21T14:00:41	1	88298633	vVYou	11526185							bicycle_parking									stands																																																																			
node/7734037552	node/7734037552										2020-07-21T14:13:58	1	88298989	Driesvr	4757701							bicycle_parking									shed																																																																			
node/7734037768	node/7734037768				https://i.imgur.com/Dc5zybW.jpg						2020-07-21T14:46:38	2	88300073	Toon Nelissen	6390681							bicycle_parking									stands																																																																			
node/7734037937	node/7734037937										2020-07-21T14:03:17	1	88298735	Katlijndc	10954098							bicycle_parking																																																																												
node/7734039591	node/7734039591				https://i.imgur.com/MIfyGdN.jpg						2020-07-21T14:16:24	1	88299065	Kathelijne	6761922							bicycle_parking									stands																																																																			
node/7734040324	node/7734040324				https://i.imgur.com/5zGWrRu.jpg						2020-07-21T13:56:41	2	88298484	Driesvr	4757701							bicycle_parking									shed																																																																			
node/7734046595	node/7734046595										2020-07-21T13:59:24	1	88298584	vVYou	11526185							bicycle_parking									stands																																																																			
node/7734046596	node/7734046596										2020-07-21T13:59:24	1	88298584	vVYou	11526185							bicycle_parking									stands																																																																			
node/7734048447	node/7734048447										2020-07-21T14:04:03	1	88298757	Katlijndc	10954098							bicycle_parking																																																																												
node/7734048567	node/7734048567										2020-07-21T14:18:35	1	88299143	vVYou	11526185							bicycle_parking									stands																																																																			
node/7734049348	node/7734049348				https://i.imgur.com/xAcIssv.jpg						2020-07-21T14:04:03	2	88298756	Piotr Barczak	11526233							bicycle_parking									stands																																																																			
node/7734049858	node/7734049858										2020-07-21T14:14:00	1	88298994	vVYou	11526185							bicycle_parking									stands																																																																			
node/7734049859	node/7734049859										2020-07-21T14:14:00	1	88298994	vVYou	11526185							bicycle_parking									stands																																																																			
node/7734050871	node/7734050871										2020-07-21T14:07:21	1	88298868	vVYou	11526185							bicycle_parking									stands																																																																			
node/7734050872	node/7734050872										2020-07-21T14:07:21	1	88298868	vVYou	11526185							bicycle_parking									stands																																																																			
node/7734050992	node/7734050992				https://i.imgur.com/AV3TEd1.jpg						2020-07-21T14:11:24	1	88298964	Piotr Barczak	11526233							bicycle_parking									wall_loops																																																																			
node/7734054808	node/7734054808										2020-07-21T14:05:10	1	88298789	vVYou	11526185							bicycle_parking									stands																																																																			
node/7734054809	node/7734054809										2020-07-21T14:05:10	1	88298789	vVYou	11526185							bicycle_parking									wall_loops																																																																			
node/7734055072	node/7734055072				https://i.imgur.com/WUHIUij.jpg						2020-07-21T14:08:07	1	88298897	Piotr Barczak	11526233							bicycle_parking									stands																																																																			
node/7734055879	node/7734055879				https://i.imgur.com/fcJGoL5.jpg						2020-07-21T14:12:29	1	88298978	Piotr Barczak	11526233							bicycle_parking																																																																												
node/7734056460	node/7734056460				https://i.imgur.com/y8cU5G1.jpg						2020-07-21T14:27:50	2	88299375	Piotr Barczak	11526233							bicycle_parking									stands																																																																			
node/7734056645	node/7734056645										2020-07-21T14:10:35	1	88298947	vVYou	11526185							bicycle_parking									stands																																																																			
node/7734056689	node/7734056689				https://i.imgur.com/rNQsKzN.jpg						2020-07-21T14:06:25	1	88298836	matterYflow	7924617							bicycle_parking									stands																																																																			
node/7734057721	node/7734057721										2020-07-21T14:15:00	1	88299018	Driesvr	4757701							bicycle_parking									stands																																																																			
node/7734057722	node/7734057722										2020-07-21T14:15:00	1	88299018	Driesvr	4757701							bicycle_parking									stands																																																																			
node/7734057885	node/7734057885										2020-07-21T14:06:24	1	88298835	Katlijndc	10954098							bicycle_parking																																																																												
node/7734057886	node/7734057886										2020-07-21T14:06:24	1	88298835	Katlijndc	10954098							bicycle_parking																																																																												
node/7734057887	node/7734057887										2020-07-21T14:06:24	1	88298835	Katlijndc	10954098							bicycle_parking																																																																												
node/7734057939	node/7734057939										2020-07-21T14:20:54	1	88299187	Katlijndc	10954098							bicycle_parking																																																																												
node/7734060598	node/7734060598										2020-07-21T14:09:39	1	88298923	vVYou	11526185							bicycle_parking									stands																																																																			
node/7734063185	node/7734063185				https://i.imgur.com/Ua4N1DR.jpg						2020-07-21T14:08:17	1	88298901	Kathelijne	6761922							bicycle_parking									stands																																																																			
node/7734066919	node/7734066919										2020-07-21T14:24:26	1	88299231	Katlijndc	10954098							bicycle_parking																																																																												
node/7734066924	node/7734066924										2020-07-21T14:32:33	1	88299530	Katlijndc	10954098							bicycle_parking																																																																												
node/7734067113	node/7734067113										2020-07-21T14:15:58	1	88299057	Driesvr	4757701							bicycle_parking									stands																																																																			
node/7734070432	node/7734070432										2020-07-21T14:17:53	1	88299083	vVYou	11526185							bicycle_parking									stands																																																																			
node/7734070433	node/7734070433										2020-07-21T14:17:53	1	88299083	vVYou	11526185							bicycle_parking									stands																																																																			
node/7734070434	node/7734070434										2020-07-21T14:17:53	1	88299083	vVYou	11526185							bicycle_parking									stands																																																																			
node/7734070489	node/7734070489										2020-07-21T14:30:00	1	88299438	Driesvr	4757701							bicycle_parking									stands																																																																			
node/7734073236	node/7734073236	49	Rue Léon Delacroix - Léon Delacroixstraat					Vélo Recup		bicycle	2020-07-21T20:28:18	4	88311644	Pieter Vander Vennet	3818858				+32 488 89 56 56						no	no	yes	yes	only																																																		velorecuptroti@gmail.com																			
node/7734074947	node/7734074947										2020-07-21T14:33:51	1	88299583	Katlijndc	10954098							bicycle_parking																																																																												
node/7734075475	node/7734075475										2020-07-21T14:35:40	1	88299657	Driesvr	4757701							bicycle_parking									stands																																																																			
node/7734075487	node/7734075487										2020-07-21T14:46:55	2	88300085	Manon Bld	11526281							bicycle_parking									stands																																																																			
node/7734075619	node/7734075619										2020-07-21T14:32:00	1	88299511	Driesvr	4757701							bicycle_parking									stands																																																																			
node/7734079745	node/7734079745										2020-07-21T14:30:36	1	88299466	vVYou	11526185							bicycle_parking									shed																																																																			
node/7734079746	node/7734079746										2020-07-21T14:30:36	1	88299466	vVYou	11526185							bicycle_parking									stands																																																																			
node/7734079749	node/7734079749										2020-07-21T14:51:45	1	88300258	vVYou	11526185							bicycle_parking									stands																																																																			
node/7734080848	node/7734080848										2020-07-21T14:24:57	1	88299256	Driesvr	4757701							bicycle_parking									stands																																																																			
node/7734080849	node/7734080849										2020-07-21T14:25:50	1	88299298	Driesvr	4757701							bicycle_parking									stands																																																																			
node/7734081511	node/7734081511				https://i.imgur.com/HqgO0XO.jpg						2020-07-21T14:27:50	1	88299375	Piotr Barczak	11526233							bicycle_parking									stands																																																																			
node/7734083533	node/7734083533										2020-07-21T14:28:19	1	88299389	Driesvr	4757701							bicycle_parking									stands																																																																			
node/7734083534	node/7734083534										2020-07-21T14:28:19	1	88299389	Driesvr	4757701							bicycle_parking									stands																																																																			
node/7734084444	node/7734084444										2020-07-21T14:26:39	1	88299327	Driesvr	4757701							bicycle_parking									stands																																																																			
node/7734088356	node/7734088356										2020-07-21T14:28:22	1	88299391	vVYou	11526185							bicycle_parking									stands																																																																			
node/7734101579	node/7734101579				https://i.imgur.com/JFVN0rM.jpg						2020-07-21T14:32:57	1	88299540	Piotr Barczak	11526233							bicycle_repair_station																																															yes	yes																												
node/7734104540	node/7734104540				https://i.imgur.com/iSNwt6N.jpg						2020-07-21T14:32:57	2	88299540	Piotr Barczak	11526233							bicycle_parking									stands																																																																			
node/7734124587	node/7734124587										2020-07-21T14:32:59	1	88299545	Driesvr	4757701							bicycle_parking									stands																																																																			
node/7734124589	node/7734124589										2020-07-21T14:36:57	1	88299703	Driesvr	4757701							bicycle_parking									stands																																																																			
node/7734126505	node/7734126505										2020-07-21T14:38:36	1	88299756	Driesvr	4757701							bicycle_parking									stands																																																																			
node/7734130993	node/7734130993				https://i.imgur.com/221Rehy.jpg						2020-07-21T14:44:43	1	88300007	Toon Nelissen	6390681							bicycle_parking									stands																																																																			
node/7734136157	node/7734136157										2020-07-21T14:40:11	1	88299810	Driesvr	4757701							bicycle_parking									stands																																																																			
node/7734136352	node/7734136352										2020-07-21T14:49:00	1	88300151	Driesvr	4757701							bicycle_parking									stands																																																																			
node/7734138039	node/7734138039										2020-07-21T14:49:10	1	88300158	Manon Bld	11526281							bicycle_parking																																																																												
node/7734139008	node/7734139008										2020-07-21T14:43:42	1	88299961	Driesvr	4757701							bicycle_parking									stands																																																																			
node/7734141303	node/7734141303										2020-07-21T14:47:18	1	88300098	Driesvr	4757701							bicycle_parking									stands																																																																			
node/7734141304	node/7734141304										2020-07-21T14:47:18	1	88300098	Driesvr	4757701							bicycle_parking									stands																																																																			
node/7734141563	node/7734141563										2020-07-21T14:54:03	1	88300349	Katlijndc	10954098							bicycle_parking																																																																												
node/7734141564	node/7734141564										2020-07-21T14:54:03	1	88300349	Katlijndc	10954098							bicycle_parking																																																																												
node/7734141604	node/7734141604										2020-07-21T14:52:30	1	88300278	Katlijndc	10954098							bicycle_parking																																																																												
node/7734147298	node/7734147298										2020-07-21T14:55:11	1	88300402	vVYou	11526185							bicycle_parking									shed																																																																			
node/7734148638	node/7734148638										2020-07-21T14:51:26	1	88300240	Katlijndc	10954098							bicycle_parking																																																																												
node/7734151785	node/7734151785										2020-07-21T14:48:58	1	88300150	Katlijndc	10954098							bicycle_parking																																																																												
node/7734155695	node/7734155695										2020-07-21T14:55:19	1	88300406	Katlijndc	10954098							bicycle_parking																																																																												
node/7734155696	node/7734155696										2020-07-21T14:55:19	1	88300406	Katlijndc	10954098							bicycle_parking																																																																												
node/7734155697	node/7734155697										2020-07-21T14:55:19	1	88300406	Katlijndc	10954098							bicycle_parking																																																																												
node/7734157519	node/7734157519										2020-07-21T14:57:22	1	88300471	Katlijndc	10954098							bicycle_parking																																																																												
node/7734181612	node/7734181612										2020-07-21T15:16:46	1	88301166	Ubipo	3797928							bicycle_parking									stands																																																																			
node/7734185278	node/7734185278				https://i.imgur.com/llbLiiI.jpg						2020-07-21T15:30:10	1	88301656	Piotr Barczak	11526233							bicycle_parking									stands																																																																			
node/7734189636	node/7734189636										2020-07-21T15:19:09	1	88301247	Ubipo	3797928							bicycle_parking									stands																																																																			
node/7734189637	node/7734189637										2020-07-21T15:19:09	1	88301247	Ubipo	3797928							bicycle_parking									stands																																																																			
node/7734215064	node/7734215064				https://i.imgur.com/STi2uNg.jpg						2020-07-21T15:31:30	2	88301709	Piotr Barczak	11526233							bicycle_parking									stands																																																																			
node/7734227730	node/7734227730										2020-07-21T15:29:37	1	88301640	Ubipo	3797928							bicycle_parking									stands																																																																			
node/7734232680	node/7734232680										2020-07-21T15:17:39	1	88301199	Ubipo	3797928							bicycle_parking									stands																																																																			
node/7734239262	node/7734239262										2020-07-21T15:19:58	1	88301281	Ubipo	3797928							bicycle_parking									stands																																																																			
node/7734241098	node/7734241098				https://i.imgur.com/DVpXaA6.jpg						2020-07-21T15:22:47	2	88301396	Piotr Barczak	11526233							bicycle_parking									stands																																																																			
node/7734243561	node/7734243561										2020-07-21T15:31:38	1	88301712	Ubipo	3797928							bicycle_parking									stands																																																																			
node/7734243651	node/7734243651				https://i.imgur.com/HhUlBm7.jpg						2020-07-21T15:33:43	1	88301752	Piotr Barczak	11526233							bicycle_parking																																																																												
node/7734243830	node/7734243830										2020-07-21T15:28:07	1	88301583	Ubipo	3797928							bicycle_parking									stands																																																																			
node/7734253765	node/7734253765										2020-07-21T15:32:29	1	88301726	Piotr Barczak	11526233							bicycle_parking																																																																												
node/7734253766	node/7734253766				https://i.imgur.com/QqaXRsM.jpg						2020-07-21T15:32:29	1	88301726	Piotr Barczak	11526233							bicycle_parking									stands																																																																			
node/7734259773	node/7734259773										2020-07-21T15:27:33	1	88301552	Ubipo	3797928							bicycle_parking									stands																																																																			
node/7734259774	node/7734259774										2020-07-21T15:27:33	1	88301552	Ubipo	3797928							bicycle_parking									stands																																																																			
node/7734259775	node/7734259775										2020-07-21T15:27:33	1	88301552	Ubipo	3797928							bicycle_parking									stands																																																																			
node/7734259776	node/7734259776										2020-07-21T15:27:33	1	88301552	Ubipo	3797928							bicycle_parking									stands																																																																			
node/7734260323	node/7734260323				https://i.imgur.com/Fn4zVkv.jpg						2020-07-21T15:27:14	1	88301524	Piotr Barczak	11526233							bicycle_parking																																																																												
node/7734262226	node/7734262226				https://i.imgur.com/nahDUQ2.jpg						2020-07-21T15:45:01	2	88302159	Piotr Barczak	11526233							bicycle_parking									stands																																																																			
node/7734262542	node/7734262542										2020-07-21T15:28:57	1	88301617	Ubipo	3797928							bicycle_parking									stands																																																																			
node/7734263546	node/7734263546				https://i.imgur.com/3WjtfGu.jpg						2020-07-21T15:40:33	2	88301987	Piotr Barczak	11526233							bicycle_parking									stands																																																																			
node/7734266882	node/7734266882				https://i.imgur.com/Fk1wHUG.jpg						2020-07-21T15:36:56	1	88301822	Piotr Barczak	11526233							bicycle_parking																																																																												
node/7734266883	node/7734266883										2020-07-21T15:36:56	1	88301822	Piotr Barczak	11526233							bicycle_parking																																																																												
node/7734271235	node/7734271235				https://i.imgur.com/egd4yUr.jpg						2020-07-21T15:37:49	1	88301869	Piotr Barczak	11526233							bicycle_parking									stands																																																																			
node/7734273793	node/7734273793										2020-07-21T15:42:18	1	88302052	Piotr Barczak	11526233							bicycle_parking																																																																												
node/7734288568	node/7734288568										2020-07-21T15:52:22	1	88302417	Piotr Barczak	11526233							bicycle_parking									stands																																																																			
node/7734326482	node/7734326482				https://i.imgur.com/gA4S0qj.jpg						2020-07-21T15:54:59	1	88302519	Piotr Barczak	11526233							bicycle_parking																																																																												
node/7734331044	node/7734331044				https://i.imgur.com/xABGcPQ.jpg						2020-07-21T15:53:23	1	88302462	Piotr Barczak	11526233							bicycle_parking																																																																												
node/7734394746	node/7734394746							Anastasia		convenience	2020-07-21T16:25:49	1	88303446	StevenJansen	11520513																																																																																			
node/7734394747	node/7734394747							La Fleur			2020-07-21T16:25:49	1	88303446	StevenJansen	11520513							restaurant																																																																												
node/7734394748	node/7734394748							Bella Vita			2020-07-21T16:25:49	1	88303446	StevenJansen	11520513							restaurant																																																																												
node/7734394749	node/7734394749							Hashtag			2020-07-21T16:25:49	1	88303446	StevenJansen	11520513							restaurant																															"pizza;italian;seafood"																																													
node/7734394750	node/7734394750										2020-07-21T16:25:49	1	88303446	StevenJansen	11520513																																																																																			tree
node/7734394751	node/7734394751										2020-07-21T16:25:49	1	88303446	StevenJansen	11520513																																																																																			tree
node/7734394752	node/7734394752										2020-07-21T16:25:49	1	88303446	StevenJansen	11520513																																																																																			tree
node/7734394753	node/7734394753										2020-07-21T16:25:49	1	88303446	StevenJansen	11520513																																																																																			tree
node/7734394754	node/7734394754										2020-07-21T16:25:49	1	88303446	StevenJansen	11520513																																																																																			
node/7734394755	node/7734394755										2020-07-21T16:25:49	1	88303446	StevenJansen	11520513																																																																																			
node/7734394756	node/7734394756										2020-07-21T16:25:49	1	88303446	StevenJansen	11520513																																																																																			
node/7734394757	node/7734394757										2020-07-21T16:25:49	1	88303446	StevenJansen	11520513																																																																																			
node/7734394758	node/7734394758										2020-07-21T16:25:49	1	88303446	StevenJansen	11520513																																																																																			tree
node/7734394759	node/7734394759										2020-07-21T16:25:49	1	88303446	StevenJansen	11520513																																																																																			tree
node/7734394760	node/7734394760										2020-07-21T16:25:49	1	88303446	StevenJansen	11520513																																																																																			tree
node/7734394761	node/7734394761										2020-07-21T16:25:49	1	88303446	StevenJansen	11520513																																																																																			tree
node/7734394762	node/7734394762										2020-07-21T16:25:49	1	88303446	StevenJansen	11520513																																																																																			tree
node/7734394763	node/7734394763										2020-07-21T16:25:49	1	88303446	StevenJansen	11520513																																																																																			tree
node/7734394764	node/7734394764										2020-07-21T16:25:49	1	88303446	StevenJansen	11520513																																																																																			tree
node/7734394765	node/7734394765										2020-07-21T16:25:49	1	88303446	StevenJansen	11520513																																																																																			tree
node/7734394766	node/7734394766										2020-07-21T16:25:49	1	88303446	StevenJansen	11520513																																																																																			tree
node/7734394767	node/7734394767										2020-07-21T16:25:49	1	88303446	StevenJansen	11520513																																																																																			tree
node/7734394768	node/7734394768										2020-07-21T16:25:49	1	88303446	StevenJansen	11520513																																																																																			tree
node/7734979619	node/7734979619										2020-07-21T22:00:25	2	88313973	nros91	8178736							bicycle_repair_station																																											yes	yes			yes	no					broken																							
